,2.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0,9.5,10.0,10.5,11.0,11.5,12.0,12.5,13.0,13.5,14.0,14.5,15.0,15.5,16.0,16.5,17.0,17.5,18.0,18.5,19.0,19.5,20.0,20.5,21.0,21.5,22.0,22.5,23.0,23.5,24.0,24.5,25.0,25.5,26.0,26.5,27.0,27.5,28.0,28.5,29.0,29.5,30.0,30.5,31.0,31.5,32.0,32.5,33.0,33.5,34.0,34.5,35.0,35.5,36.0,36.5,37.0,37.5,38.0,38.5,39.0,39.5,40.0,40.5,41.0,41.5,42.0,42.5,43.0,43.5,44.0,44.5,45.0,45.5,46.0,46.5,47.0,47.5,48.0,48.5,49.0,49.5,50.0,50.5,51.0,51.5,52.0,52.5,53.0,53.5,54.0,54.5,55.0,55.5,56.0,56.5,57.0,57.5,58.0,58.5,59.0,59.5,60.0,60.5,61.0,61.5,62.0,62.5,63.0,63.5,64.0,64.5,65.0,65.5,66.0,66.5,67.0,67.5,68.0,68.5,69.0,69.5,70.0,70.5,71.0,71.5,72.0,72.5,73.0,73.5,74.0,74.5,75.0,75.5,76.0,76.5,77.0,77.5,78.0,78.5,79.0,79.5,80.0,80.5,81.0,81.5,82.0,82.5,83.0,83.5,84.0,84.5,85.0,85.5,86.0,86.5,87.0,87.5,88.0,88.5,89.0,89.5,90.0,90.5,91.0,91.5,92.0,92.5,93.0,93.5,94.0,94.5,95.0,95.5,96.0,96.5,97.0,97.5,98.0,98.5,99.0,99.5,100.0,100.5,101.0,101.5,102.0,102.5,103.0,103.5,104.0,104.5,105.0,105.5,106.0,106.5,107.0,107.5,108.0,108.5,109.0,109.5,110.0,110.5,111.0,111.5,112.0,112.5,113.0,113.5,114.0,114.5,115.0,115.5,116.0,116.5,117.0,117.5,118.0,118.5,119.0,119.5,120.0,120.5,121.0,121.5,122.0,122.5,123.0,123.5,124.0,124.5,125.0,125.5,126.0,126.5,127.0,127.5,128.0,128.5,129.0,129.5,130.0,130.5,131.0,131.5,132.0,132.5,133.0,133.5,134.0,134.5,135.0,135.5,136.0,136.5,137.0,137.5,138.0,138.5,139.0,139.5,140.0,140.5,141.0,141.5,142.0,142.5,143.0,143.5,144.0,144.5,145.0,145.5,146.0,146.5,147.5,150.0,152.5,155.0,157.5,160.0,162.5,165.0,167.5,170.0,172.5,175.0,177.5,180.0,182.5,185.0,187.5,190.0,192.5,195.0,200.0,205.0,210.0,215.0,220.0,225.0,230.0,235.0,240.0
20200106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,0.06,,,,,0.1,0.11,,0.13,0.15,0.16,,0.19,,,0.25,0.27,,,,0.39,,0.46,,0.54,0.59,,0.7,0.76,0.82,0.89,,1.04,1.12,1.21,1.3,1.39,,1.59,,1.81,,2.05,2.18,2.31,2.44,2.59,2.73,2.88,3.03,3.19,3.36,3.53,3.71,3.9,4.09,4.29,4.5,4.72,4.94,5.17,,5.65,,,,6.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,0.07,,,,,0.12,0.14,,0.17,0.19,0.21,,0.25,,,0.34,0.37,,,,0.53,,0.63,,0.74,0.8,0.87,0.95,1.03,1.11,1.2,,1.4,1.5,1.62,1.73,1.85,1.98,2.12,,2.4,,2.71,2.87,3.04,3.21,3.39,3.57,3.76,3.95,4.15,4.35,4.57,4.79,5.01,5.24,5.48,5.72,5.98,6.24,6.51,,7.07,,,,8.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,0.07,,,,,0.11,0.12,,0.15,0.16,0.18,,0.21,,,0.29,0.31,,,,0.45,0.5,0.54,,0.64,0.7,0.76,0.83,0.9,0.98,1.06,,1.24,1.34,1.44,1.55,1.66,1.79,1.91,2.05,2.19,,2.49,2.65,2.81,2.98,3.15,3.33,3.51,3.71,3.9,4.1,4.31,4.53,4.75,4.98,5.22,5.46,5.72,5.98,6.25,,6.82,,7.42,,8.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,0.06,,,,,0.1,0.11,,0.13,0.14,0.16,,0.19,,,0.26,0.29,,,,0.42,0.46,0.51,,0.61,0.67,0.73,0.8,0.87,0.95,1.03,,1.21,1.3,1.41,1.51,1.63,1.75,1.87,2.01,2.14,,2.44,2.59,2.75,2.92,3.1,3.27,3.46,3.65,3.85,4.06,4.27,4.49,4.72,4.95,5.2,5.45,5.71,5.98,6.26,,6.83,,7.44,,8.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,,,,,,,,0.07,,,,,0.11,0.13,,0.15,0.17,0.19,,0.22,,,0.3,0.33,,,,0.48,0.52,0.57,,0.68,0.74,0.81,0.88,0.96,1.04,1.12,,1.31,1.42,1.53,1.64,1.77,1.9,2.03,2.17,2.32,,2.63,2.8,2.97,3.15,3.33,3.52,3.72,3.93,4.14,4.36,4.58,4.81,5.05,5.29,5.55,5.81,6.07,6.35,6.64,,7.23,,7.87,,8.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,0.03,0.03,,,,,,,,,0.07,,,,,0.11,0.12,,0.15,0.16,0.18,,0.21,,,0.28,0.3,,,,0.44,0.48,0.53,,0.63,0.68,0.74,0.81,0.88,0.95,1.04,,1.21,1.31,1.42,1.53,1.65,1.77,1.91,2.04,2.19,,2.49,2.65,2.82,2.99,3.17,3.36,3.55,3.75,3.96,4.18,4.4,4.63,4.86,5.1,5.35,5.61,5.88,6.15,6.44,,7.04,,7.67,,8.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,0.03,0.03,,,0.04,,,,,,0.07,,,,,0.11,0.12,,0.15,0.16,0.18,,0.21,,,0.28,0.31,,,,0.44,0.48,0.53,,0.63,0.69,0.76,0.82,0.9,0.97,1.06,,1.24,1.34,1.45,1.57,1.69,1.82,1.95,2.1,2.24,,2.56,2.73,2.9,3.08,3.27,3.47,3.67,3.88,4.09,4.31,4.54,4.78,5.02,5.27,5.53,5.8,6.08,6.36,6.66,,7.28,,7.93,,8.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,0.02,0.02,,0.03,0.03,,,,,,0.06,,,,,0.1,0.11,,0.13,0.14,0.16,,0.19,,0.23,0.25,0.27,,,,0.4,0.44,0.48,,0.57,0.63,0.68,0.75,0.81,0.88,0.96,1.04,1.13,1.22,1.33,1.43,1.55,1.67,1.79,1.93,2.07,,2.36,2.52,2.69,2.86,3.04,3.22,3.41,3.62,3.82,4.04,4.26,4.49,4.73,4.98,5.23,5.49,5.76,6.04,6.33,,6.93,,7.57,,8.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,0.02,,,0.03,0.03,,0.04,0.04,,0.05,,,,0.07,,,,,0.11,0.12,,0.14,0.15,0.17,,0.2,,0.24,0.26,0.29,,,,0.41,0.44,0.48,0.53,0.58,0.63,0.68,0.75,0.81,0.88,0.96,1.04,1.12,1.22,1.31,1.42,1.53,1.65,1.78,1.91,2.04,,2.34,2.5,2.66,2.83,3.01,3.2,3.39,3.59,3.79,4.01,4.23,4.46,4.69,4.93,5.18,5.44,5.7,5.98,6.27,,6.87,,7.51,,8.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,0.02,,,0.03,0.03,,0.04,0.04,,0.05,,,,0.08,,,,,0.12,0.13,,0.15,0.16,0.18,,0.21,,0.25,0.28,0.3,,,,0.42,0.46,0.5,0.55,0.59,0.64,0.7,0.76,0.82,0.89,0.96,1.04,1.13,1.22,1.32,1.43,1.54,1.66,1.78,1.91,2.05,,2.35,2.5,2.67,2.84,3.01,3.2,3.39,3.59,3.79,4.01,4.23,4.46,4.69,4.93,5.18,5.44,5.71,5.99,6.27,,6.88,,7.52,,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
